id;agency_id;action_type;action_date;title;description;vendor_name;vendor_id;contract_value;source_url;source_document;meeting_date;confidence_score;extracted_data;created_at;updated_at
289bfd5f-33c6-45c6-9cea-405df78f42eb;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;MTA Board Adopts Fare and Toll Increases to Take Effect January 2026 and Fare Policy Changes;The MTA Board approved toll and fare increases for New York City Transit’s subways, buses, Access-A-Ride, Long Island Rail Road, Metro-North Railroad, and Bridges & Tunnels.  Also approved were several fare and ticket policy changes including: permanent OMNY seven-day fare-capping for subway/local bus, extended fare-capping to express bus network, requirement of tap-and-ride for fare payment on subway/bus, OMNY charge and trip history available on OMNY.info, end of promotional $1 OMNY card fee by mid-2026, universal reduced-fare ticket for commuter railroads, more affordable family tickets (age 11-17), one-way commuter railroad tickets valid until 4:00 a.m. next day, new unlimited Day Pass for commuter railroads, pay-as-you-go mobile discount for commuter railroads, and onboard surcharges for late mobile ticket purchases/activations on commuter railroads. These changes are designed to simplify offerings, prioritize affordability, and align with the full systemwide rollout of tap-and-ride technology.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""The MTA Board approved toll and fare increases for New York City Transit’s subways, buses, Access-A-Ride, Long Island Rail Road, Metro-North Railroad, and Bridges & Tunnels.  Also approved were several fare and ticket policy changes including: permanent OMNY seven-day fare-capping for subway/local bus, extended fare-capping to express bus network, requirement of tap-and-ride for fare payment on subway/bus, OMNY charge and trip history available on OMNY.info, end of promotional $1 OMNY card fee by mid-2026, universal reduced-fare ticket for commuter railroads, more affordable family tickets (age 11-17), one-way commuter railroad tickets valid until 4:00 a.m. next day, new unlimited Day Pass for commuter railroads, pay-as-you-go mobile discount for commuter railroads, and onboard surcharges for late mobile ticket purchases/activations on commuter railroads. These changes are designed to simplify offerings, prioritize affordability, and align with the full systemwide rollout of tap-and-ride technology."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":""fare_policy"",""title"":""MTA Board Adopts Fare and Toll Increases to Take Effect January 2026 and Fare Policy Changes"",""vendor_name"":null}";2026-01-31 06:00:40.965245+00;2026-01-31 06:00:40.965245+00
9fd375e6-6301-40d0-beec-573df53e0079;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;Adoption of Fare and Toll Increases and Policy Changes;The MTA Board approved toll and fare increases for subways, buses, Access-A-Ride, LIRR, and Metro-North, along with a series of fare and ticket policy changes. These changes are designed to simplify offerings and prioritize affordability, taking effect in January 2026. The modifications followed an extensive public comment period.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""The MTA Board approved toll and fare increases for subways, buses, Access-A-Ride, LIRR, and Metro-North, along with a series of fare and ticket policy changes. These changes are designed to simplify offerings and prioritize affordability, taking effect in January 2026. The modifications followed an extensive public comment period."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":null,""title"":""Adoption of Fare and Toll Increases and Policy Changes"",""vendor_name"":null}";2026-02-10 06:01:00.545275+00;2026-02-10 06:01:00.545275+00
a8bc7d3d-61b8-4b17-ae52-a69e4a7cdef6;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;MTA Board Adopts Fare and Toll Increases to Take Effect January 2026;The MTA Board approved toll and fare increases and an associated series of fare and ticket policy changes for New York City Transit’s subways and buses, the Long Island Rail Road (LIRR), and the Metro-North Railroad. These changes are designed to simplify offerings and prioritize affordability and largely take effect in January 2026.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""The MTA Board approved toll and fare increases and an associated series of fare and ticket policy changes for New York City Transit’s subways and buses, the Long Island Rail Road (LIRR), and the Metro-North Railroad. These changes are designed to simplify offerings and prioritize affordability and largely take effect in January 2026."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":""fare_policy"",""title"":""MTA Board Adopts Fare and Toll Increases to Take Effect January 2026"",""vendor_name"":null}";2026-02-01 06:00:40.216372+00;2026-02-01 06:00:40.216372+00
d3dd0328-a882-4304-a01b-3125a4295780;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;Adoption of Fare and Toll Increases and Policy Changes;The MTA Board adopted toll and fare increases to take effect in January 2026, alongside a series of fare and ticket policy changes. Key changes include making OMNY seven-day fare-capping permanent, extending fare-capping to express bus networks, requiring tap-and-ride for fare payment on subways and buses, and introducing new policies for commuter railroads such as a universal reduced-fare ticket, increased family fare eligibility, and a new unlimited Day Pass. These changes aim to simplify offerings, prioritize affordability, and maintain the MTA's bottom line.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""The MTA Board adopted toll and fare increases to take effect in January 2026, alongside a series of fare and ticket policy changes. Key changes include making OMNY seven-day fare-capping permanent, extending fare-capping to express bus networks, requiring tap-and-ride for fare payment on subways and buses, and introducing new policies for commuter railroads such as a universal reduced-fare ticket, increased family fare eligibility, and a new unlimited Day Pass. These changes aim to simplify offerings, prioritize affordability, and maintain the MTA's bottom line."",""meeting_date"":""2025-09-30"",""service_category"":""customer_service"",""service_component"":""fare_policy"",""title"":""Adoption of Fare and Toll Increases and Policy Changes"",""vendor_name"":null}";2026-02-05 06:01:53.566886+00;2026-02-05 06:01:53.566886+00
83ab8a1a-fe1f-4b3c-88d2-65a8a6f561ee;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;MTA Board Adopts Fare and Toll Increases to Take Effect January 2026;The MTA Board approved toll and fare increases and a series of fare and ticket policy changes for New York City Transit’s subways and buses, the Long Island Rail Road (LIRR), and the Metro-North Railroad, prioritizing affordability and customer feedback. These changes will take effect in January 2026. Specific policy changes include new fare caps, OMNY requirements, and changes to commuter rail ticketing.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""The MTA Board approved toll and fare increases and a series of fare and ticket policy changes for New York City Transit’s subways and buses, the Long Island Rail Road (LIRR), and the Metro-North Railroad, prioritizing affordability and customer feedback. These changes will take effect in January 2026. Specific policy changes include new fare caps, OMNY requirements, and changes to commuter rail ticketing."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":""fare_structure"",""title"":""MTA Board Adopts Fare and Toll Increases to Take Effect January 2026"",""vendor_name"":null}";2026-02-06 06:00:52.628138+00;2026-02-06 06:00:52.628138+00
bd4a490a-eb41-480e-9ac8-036f417c67ab;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;MTA Board Adopts Fare and Toll Increases to Take Effect January 2026;The Metropolitan Transportation Authority (MTA) Board approved toll and fare increases, along with a series of fare and ticket policy changes to simplify offerings and prioritize affordability across NYC Transit, LIRR, and Metro-North. Changes include OMNY 7-day fare capping becoming permanent, fare capping extended to express buses, OMNY becoming required fare payment, and various policy updates for commuter rail tickets. These changes are to align with the full systemwide rollout of tap-and-ride technology.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""The Metropolitan Transportation Authority (MTA) Board approved toll and fare increases, along with a series of fare and ticket policy changes to simplify offerings and prioritize affordability across NYC Transit, LIRR, and Metro-North. Changes include OMNY 7-day fare capping becoming permanent, fare capping extended to express buses, OMNY becoming required fare payment, and various policy updates for commuter rail tickets. These changes are to align with the full systemwide rollout of tap-and-ride technology."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":""fare policy"",""title"":""MTA Board Adopts Fare and Toll Increases to Take Effect January 2026"",""vendor_name"":null}";2026-02-08 06:01:51.810751+00;2026-02-08 06:01:51.810751+00
0e718827-9339-44cd-9237-664b98106d1d;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;Adoption of Fare and Toll Increases and Policy Changes;The MTA Board approved toll and fare increases for New York City Transit’s subways, buses, Access-A-Ride, Long Island Rail Road (LIRR), Metro-North Railroad, and Bridges and Tunnels, along with a series of fare and ticket policy changes. The changes are designed to simplify offerings, prioritize affordability, and take effect in January 2026. This includes making OMNY seven-day fare-capping permanent, extending fare-capping to express buses, requiring tap-and-ride for fare payment on subway/bus, and various commuter rail ticket policy updates. The base fare for subways, local buses, and Access-A-Ride will increase by 10 cents, from $2.90 to $3.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""The MTA Board approved toll and fare increases for New York City Transit’s subways, buses, Access-A-Ride, Long Island Rail Road (LIRR), Metro-North Railroad, and Bridges and Tunnels, along with a series of fare and ticket policy changes. The changes are designed to simplify offerings, prioritize affordability, and take effect in January 2026. This includes making OMNY seven-day fare-capping permanent, extending fare-capping to express buses, requiring tap-and-ride for fare payment on subway/bus, and various commuter rail ticket policy updates. The base fare for subways, local buses, and Access-A-Ride will increase by 10 cents, from $2.90 to $3."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":""fare_collection"",""title"":""Adoption of Fare and Toll Increases and Policy Changes"",""vendor_name"":null}";2026-02-09 06:01:15.527523+00;2026-02-09 06:01:15.527523+00
09ee61a1-72f7-489a-98ce-8d3ec2d60be0;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;Permanent OMNY Seven-Day Fare-Capping for NYC Transit;The 7-day rolling fare cap for NYC Transit (subway and local bus) will become permanent, allowing customers to pay for 12 rides in a 7-day period and automatically ride free for the rest of the week. This will replace prepaid MetroCard 7-Day, 30-Day, and Express Bus Plus unlimited passes. The cap will be $35 ($17.50 for reduced-fare customers) based on the adjusted fare.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""The 7-day rolling fare cap for NYC Transit (subway and local bus) will become permanent, allowing customers to pay for 12 rides in a 7-day period and automatically ride free for the rest of the week. This will replace prepaid MetroCard 7-Day, 30-Day, and Express Bus Plus unlimited passes. The cap will be $35 ($17.50 for reduced-fare customers) based on the adjusted fare."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":null,""title"":""Permanent OMNY Seven-Day Fare-Capping for NYC Transit"",""vendor_name"":null}";2026-02-10 06:01:00.642316+00;2026-02-10 06:01:00.642316+00
c4235217-9747-4484-8952-ca7f753c96d9;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;Fare-Capping Extended to Express Bus Network;Express bus customers will pay no more than $67 a week for unlimited express bus, local bus, and subway rides in any 7-day period.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""Express bus customers will pay no more than $67 a week for unlimited express bus, local bus, and subway rides in any 7-day period."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":null,""title"":""Fare-Capping Extended to Express Bus Network"",""vendor_name"":null}";2026-02-10 06:01:00.737382+00;2026-02-10 06:01:00.737382+00
42a655c7-b153-47f9-b15b-b777c56b5b5d;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;Mandatory Tap-and-Ride for Fare Payment on NYC Transit;Beginning later in 2026, tap-and-ride (OMNY) will be required for fare payment on subway, local, and express buses. Coins will no longer be accepted on buses, but will continue to be accepted at card vending machines in subway stations and at OMNY card retailers.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""Beginning later in 2026, tap-and-ride (OMNY) will be required for fare payment on subway, local, and express buses. Coins will no longer be accepted on buses, but will continue to be accepted at card vending machines in subway stations and at OMNY card retailers."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":null,""title"":""Mandatory Tap-and-Ride for Fare Payment on NYC Transit"",""vendor_name"":null}";2026-02-10 06:01:00.790306+00;2026-02-10 06:01:00.790306+00
cdba9b57-5171-445b-b103-a23fe91f1738;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;Ending Promotional OMNY Card Fee;The promotional $1 OMNY card fee will end by mid-2026. The new fee for an OMNY card will be $2 when MetroCard is no longer accepted.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""The promotional $1 OMNY card fee will end by mid-2026. The new fee for an OMNY card will be $2 when MetroCard is no longer accepted."",""meeting_date"":""2025-09-30"",""service_category"":""customer_service"",""service_component"":null,""title"":""Ending Promotional OMNY Card Fee"",""vendor_name"":null}";2026-02-10 06:01:00.849123+00;2026-02-10 06:01:00.849123+00
ffe4aece-93ff-419f-9c31-dda904e8c86b;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;Universal Reduced-Fare Ticket for Commuter Railroads;A universal reduced-fare ticket, valid 24/7 (including morning peak trips), will be introduced for seniors, people with disabilities, and people on Medicare for Long Island Rail Road and Metro-North Railroad.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""A universal reduced-fare ticket, valid 24/7 (including morning peak trips), will be introduced for seniors, people with disabilities, and people on Medicare for Long Island Rail Road and Metro-North Railroad."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":null,""title"":""Universal Reduced-Fare Ticket for Commuter Railroads"",""vendor_name"":null}";2026-02-10 06:01:00.90364+00;2026-02-10 06:01:00.90364+00
9ea4331a-a587-4d43-b66f-c7c5b2791901;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;Increased Eligibility Age for Family Fare Tickets;The eligibility age for a Family Fare ticket on commuter railroads will be raised from 11 to 17 years old, allowing children aged 5-17 to ride for $1 when accompanied by a fare-paying adult.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""The eligibility age for a Family Fare ticket on commuter railroads will be raised from 11 to 17 years old, allowing children aged 5-17 to ride for $1 when accompanied by a fare-paying adult."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":null,""title"":""Increased Eligibility Age for Family Fare Tickets"",""vendor_name"":null}";2026-02-10 06:01:00.952745+00;2026-02-10 06:01:00.952745+00
49575a88-4570-4c62-9eba-f8599866837f;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;One-Way Ticket Validity Change for Commuter Railroads;All one-way tickets (paper and mobile) for Long Island Rail Road and Metro-North will be valid until 4:00 a.m. the day after purchase, replacing the current 60-day validity.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""All one-way tickets (paper and mobile) for Long Island Rail Road and Metro-North will be valid until 4:00 a.m. the day after purchase, replacing the current 60-day validity."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":null,""title"":""One-Way Ticket Validity Change for Commuter Railroads"",""vendor_name"":null}";2026-02-10 06:01:00.993549+00;2026-02-10 06:01:00.993549+00
c35f8837-89fd-476b-9bca-c748b9447e57;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;Introduction of Unlimited Day Pass for Commuter Railroads;A new unlimited Day Pass will be available for purchase for Long Island Rail Road and Metro-North, replacing the round-trip ticket. It will be valid until 4:00 a.m. the next day.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""A new unlimited Day Pass will be available for purchase for Long Island Rail Road and Metro-North, replacing the round-trip ticket. It will be valid until 4:00 a.m. the next day."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":null,""title"":""Introduction of Unlimited Day Pass for Commuter Railroads"",""vendor_name"":null}";2026-02-10 06:01:01.032136+00;2026-02-10 06:01:01.032136+00
4e003f70-3e17-46da-a5d5-52a0b9ad4e03;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;New Pay-as-You-Go Mobile Discount for Commuter Railroads;A new 'pay-as-you-go' discount will be available for mobile customers on Long Island Rail Road and Metro-North. After 10 peak or off-peak trips in 14 days, customers will receive an 11th peak or off-peak one-way trip for free in the same 14-day period, replacing the 10-trip ticket.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""A new 'pay-as-you-go' discount will be available for mobile customers on Long Island Rail Road and Metro-North. After 10 peak or off-peak trips in 14 days, customers will receive an 11th peak or off-peak one-way trip for free in the same 14-day period, replacing the 10-trip ticket."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":null,""title"":""New Pay-as-You-Go Mobile Discount for Commuter Railroads"",""vendor_name"":null}";2026-02-10 06:01:01.067618+00;2026-02-10 06:01:01.067618+00
ed87a82b-7301-476f-ae46-9e396eb1c37f;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;Onboard Surcharges for Late Mobile Ticket Purchases/Activations;Commuter rail customers who repeatedly purchase or activate mobile tickets on board will be subject to an onboard surcharge after escalating warnings, aimed at speeding up fare collection.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""Commuter rail customers who repeatedly purchase or activate mobile tickets on board will be subject to an onboard surcharge after escalating warnings, aimed at speeding up fare collection."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":null,""title"":""Onboard Surcharges for Late Mobile Ticket Purchases/Activations"",""vendor_name"":null}";2026-02-10 06:01:01.101844+00;2026-02-10 06:01:01.101844+00
ea680fb3-2332-498e-bd3b-9c058793978d;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;MTA Board Adopts Fare and Toll Increases to Take Effect January 2026;The MTA Board approved toll and fare increases and a series of fare and ticket policy changes for New York City Transit’s subways and buses, the Long Island Rail Road (LIRR), and the Metro-North Railroad, prioritizing affordability and simplifying offerings.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""The MTA Board approved toll and fare increases and a series of fare and ticket policy changes for New York City Transit’s subways and buses, the Long Island Rail Road (LIRR), and the Metro-North Railroad, prioritizing affordability and simplifying offerings."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":null,""title"":""MTA Board Adopts Fare and Toll Increases to Take Effect January 2026"",""vendor_name"":null}";2026-02-12 06:00:45.851323+00;2026-02-12 06:00:45.851323+00
0a0491d0-2854-4e5c-aafa-133c2908608c;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;OMNY Seven-Day Fare-Capping Becomes Permanent;The 7-day rolling fare cap, allowing customers to pay for 12 rides in a 7-day period and then ride free for the rest of the week, is becoming permanent with a maximum cost of $35 for subway and local bus rides ($17.50 for reduced-fare).;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""The 7-day rolling fare cap, allowing customers to pay for 12 rides in a 7-day period and then ride free for the rest of the week, is becoming permanent with a maximum cost of $35 for subway and local bus rides ($17.50 for reduced-fare)."",""meeting_date"":""2025-09-30"",""service_category"":""customer_service"",""service_component"":""fare_payment_system"",""title"":""OMNY Seven-Day Fare-Capping Becomes Permanent"",""vendor_name"":null}";2026-02-12 06:00:45.915971+00;2026-02-12 06:00:45.915971+00
86c330fe-5b9d-4101-8fbf-4f3c49292ed3;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;Fare-Capping Extended to Express Bus Network;Express bus customers will pay no more than $67 a week for unlimited express bus, local bus, and subway rides in any 7-day period.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""Express bus customers will pay no more than $67 a week for unlimited express bus, local bus, and subway rides in any 7-day period."",""meeting_date"":""2025-09-30"",""service_category"":""customer_service"",""service_component"":""fare_payment_system"",""title"":""Fare-Capping Extended to Express Bus Network"",""vendor_name"":null}";2026-02-12 06:00:45.944445+00;2026-02-12 06:00:45.944445+00
acb45ac8-e995-4d92-8c52-5dfac4677523;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;Tap-and-Ride Required for Fare Payment on Subway, Local, and Express Bus;Beginning later in 2026, coins will no longer be accepted on buses but will continue to be accepted at card vending machines in subway stations and at local businesses that sell OMNY cards.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""Beginning later in 2026, coins will no longer be accepted on buses but will continue to be accepted at card vending machines in subway stations and at local businesses that sell OMNY cards."",""meeting_date"":""2025-09-30"",""service_category"":""technology"",""service_component"":""fare_payment_system"",""title"":""Tap-and-Ride Required for Fare Payment on Subway, Local, and Express Bus"",""vendor_name"":null}";2026-02-12 06:00:45.973344+00;2026-02-12 06:00:45.973344+00
9962fa83-4381-4555-8ba3-e79d05405ebe;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;Promotional $1 OMNY Card Fee Ends by Mid-2026;The fee for a new OMNY card will be $2 when the MTA no longer accepts MetroCard for fare payments. OMNY cards are more durable and last for up to 5 years.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""The fee for a new OMNY card will be $2 when the MTA no longer accepts MetroCard for fare payments. OMNY cards are more durable and last for up to 5 years."",""meeting_date"":""2025-09-30"",""service_category"":""customer_service"",""service_component"":""fare_payment_system"",""title"":""Promotional $1 OMNY Card Fee Ends by Mid-2026"",""vendor_name"":null}";2026-02-12 06:00:46.001277+00;2026-02-12 06:00:46.001277+00
a959fc40-2c5b-4d0d-b13c-31bb04a941af;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;Universal Reduced-Fare Ticket for Commuter Railroads;A universal reduced-fare ticket will be available for seniors, people with disabilities, and people on Medicare, valid 24/7, including on morning peak trips on Long Island Rail Road and Metro-North Railroad.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""A universal reduced-fare ticket will be available for seniors, people with disabilities, and people on Medicare, valid 24/7, including on morning peak trips on Long Island Rail Road and Metro-North Railroad."",""meeting_date"":""2025-09-30"",""service_category"":""eligibility"",""service_component"":null,""title"":""Universal Reduced-Fare Ticket for Commuter Railroads"",""vendor_name"":null}";2026-02-12 06:00:46.029979+00;2026-02-12 06:00:46.029979+00
e8d96247-66b1-4360-8d2b-e8a4b28ecd2a;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;More Affordable Trips for Families on Commuter Railroads;The eligibility age for a Family Fare ticket on Long Island Rail Road and Metro-North Railroad will be raised from 11 to 17 years old. Children aged 5-17 will be able to ride for $1 when accompanied by a fare-paying adult.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""The eligibility age for a Family Fare ticket on Long Island Rail Road and Metro-North Railroad will be raised from 11 to 17 years old. Children aged 5-17 will be able to ride for $1 when accompanied by a fare-paying adult."",""meeting_date"":""2025-09-30"",""service_category"":""customer_service"",""service_component"":null,""title"":""More Affordable Trips for Families on Commuter Railroads"",""vendor_name"":null}";2026-02-12 06:00:46.080284+00;2026-02-12 06:00:46.080284+00
229b3af8-763b-44fe-a94b-d9f178704a06;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;One-Way Tickets on Commuter Railroads Valid Until 4:00 a.m. Next Day;All one-way tickets, both paper and mobile, for Long Island Rail Road and Metro-North Railroad will expire at 4:00 a.m. the day after purchase, replacing the current 60-day validity period.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""All one-way tickets, both paper and mobile, for Long Island Rail Road and Metro-North Railroad will expire at 4:00 a.m. the day after purchase, replacing the current 60-day validity period."",""meeting_date"":""2025-09-30"",""service_category"":""customer_service"",""service_component"":null,""title"":""One-Way Tickets on Commuter Railroads Valid Until 4:00 a.m. Next Day"",""vendor_name"":null}";2026-02-12 06:00:46.108858+00;2026-02-12 06:00:46.108858+00
16068d44-69b8-49bc-8fc5-5d3ad8a6c7c0;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;New Unlimited Day Pass for Commuter Railroads;A Day Pass will be available for purchase for unlimited daily travel on Long Island Rail Road and Metro-North Railroad, replacing the round-trip ticket, valid until 4:00 a.m. the next day.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""A Day Pass will be available for purchase for unlimited daily travel on Long Island Rail Road and Metro-North Railroad, replacing the round-trip ticket, valid until 4:00 a.m. the next day."",""meeting_date"":""2025-09-30"",""service_category"":""customer_service"",""service_component"":null,""title"":""New Unlimited Day Pass for Commuter Railroads"",""vendor_name"":null}";2026-02-12 06:00:46.135809+00;2026-02-12 06:00:46.135809+00
