id;agency_id;search_run_id;title;description;opportunity_type;source_url;source_type;deadline;estimated_value;contact_info;extracted_data;confidence_score;is_verified;verified_at;verified_by;status;created_at;updated_at
72ca103f-cdd4-4532-9396-a619e2597261;df7a0939-59f0-4af3-b73a-9c7e311c3875;e43178dc-ddce-4193-88d5-9cef5880fc0f;MTA-NEW YORK CITY TRANSIT;"N
NNew York City Transit (NYCT)
DATE: 5/01/2025
NON-CONSTRUCTION CONTRACT SOLICITATION NOTICE
MTA- NYCT IS NOW ADVERTISING FOR THE FOLLOWING:
SSE #: 0000505340 OPENING/DUE DATE: 5/29/2025
TYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025
SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE 
DESCRIPTION: The scope of these services requires the proposer to provide Access-A-Ride Service pursuant to the 
non-dedicated model as a Supplemental Carrier and shall dedicate Wh";news_mention;https://www.mta.info/document/171816;news;;;;"{""highlights"":[""DESCRIPTION: The scope of these services requires the proposer to provide Access-A-Ride Service pursuant to the \nnon-dedicated model as a Supplemental Carrier and shall dedicate Wheelchair Accessible Vehicles to provide the AAR \nService each day on which the Authority assigns trips to the Contractor. The MTA intends to award multiple contracts for"",""this solicitation.\nFunding: 100% Operating Goals: MBE: 15%, WBE: 15% SDVOB: 6% Est $ Range: $100M+\nContract Term: 5 years base contract + 2 option years\nResponses to this Event must be submitted electronically in the MTA Business Service Center Vendor Portal (“My"",""N\nNNew York City Transit (NYCT)\nDATE: 5/01/2025\nNON-CONSTRUCTION CONTRACT SOLICITATION NOTICE\nMTA- NYCT IS NOW ADVERTISING FOR THE FOLLOWING:\nSSE #: 0000505340 OPENING/DUE DATE: 5/29/2025\nTYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025\nSOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE"",""(X) PRE-BID CONFERENCE:\n \nLOCATION: Conference Call - Microsoft Teams\nIf you are interested in attending, email Nate Knable directly at \nnathaniel.knable@nyct.com, so that a virtual invitation for \naccess to the conference call can be sent.\n \n \nDATE:5/08/2025 TIME: 11:00 AM\n \n( ) SITE TOUR: N/A DATE: N/A TIME: N/A\nLOCATION:"",""MTA Portal”). Instructions on how to submit the proposal are included in the RFP documents or will be provided \nbefore the Event End Date. It is the Proposer’s responsibility to submit its Proposal by the Event End Date and Time. \nProposals will be regarded as timely only if they are submitted as instructed by the time of the Event End Date and \nTime.""],""published_date"":""2025-05-02T00:00:00.000Z""}";0.6;false;;;active;2026-02-12 06:01:22.605807+00;2026-02-12 06:01:22.605807+00
02610a56-db16-4c8b-8bee-4899402d86c1;df7a0939-59f0-4af3-b73a-9c7e311c3875;e43178dc-ddce-4193-88d5-9cef5880fc0f;MTA-NEW YORK CITY TRANSIT;"N 
NNew York City Transit (NYCT)
DATE: 5/01/2025
NON-CONSTRUCTION CONTRACT SOLICITATION NOTICE
MTA- NYCT IS NOW ADVERTISING FOR THE FOLLOWING:
SSE #: 0000505340 OPENING/DUE DATE: 5/29/2025 
TYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025 
SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE 
DESCRIPTION: New York City Transit (""NYCT"" or the ""Authority"") provides origin-to-destination, demand responsive, 
shared ride paratransit service under the name ""Access-A-Ride""";news_mention;https://www.mta.info/document/171721;news;;;;"{""highlights"":[""DESCRIPTION: New York City Transit (\""NYCT\"" or the \""Authority\"") provides origin-to-destination, demand responsive, \nshared ride paratransit service under the name \""Access-A-Ride\"" for individuals with disabilities who meet defined \neligibility criteria (the \""AAR Service\""). The Authority provides the AAR Service through \""dedicated\"" and \""non-dedicated\"""",""nathaniel.knable@nyct.com \nPage 2 of 10 872125 \n1. INTRODUCTION.\nNew York City Transit (\""NYCT\"" or the \""Authority\"") provides origin-to-destination, demand responsive, shared ride paratransit \nservice under the name \""Access-A-Ride\"" for individuals with"",""providing the AAR Service in concert with their existing operations using taxi, for-hire vehicles, and/or their own \nspecialized fleet of wheelchair accessible vehicles. \nFunding: 100% Operating Goals: MBE: 15%, WBE: 15% SDVOB: 6% Est $ Range: $100M+ \nContract Term: 5 years base contract + 2 option years \n***See attachment for additional information***"",""(X) PRE-BID CONFERENCE:\nLOCATION: Conference Call - Microsoft Teams\nVirtual Via Microsoft Teams- Please contact the assigned\nprocurement representative at nathaniel.knable@nyct.com \nto register. \nDATE:5/08/2025 TIME: 11:00 AM\n( ) SITE TOUR: N/A DATE: N/A TIME: N/A\nLOCATION: \nFOR MORE INFORMATION, PLEASE CONTACT:\nPROCUREMENT REPRESENTATIVE: Nate Knable EMAIL"",""models. The dedicated service model consists of Authority contractors, referred to as \""primary carriers\"", providing AAR \nService using Authority-owned vehicles. The non-dedicated service model consists of Authority contractors, such as \nbroker car service providers, contingency/recovery providers, taxis, e-hail service providers, and supplemental carriers,""],""published_date"":""2025-05-01T00:00:00.000Z""}";0.6;false;;;active;2026-02-12 06:01:22.605807+00;2026-02-12 06:01:22.605807+00
5a544f3b-3dfb-4f19-b409-b118c63fd22f;df7a0939-59f0-4af3-b73a-9c7e311c3875;e43178dc-ddce-4193-88d5-9cef5880fc0f;MTA-NEW YORK CITY TRANSIT;"N
NNew York City Transit (NYCT)
DATE: 5/01/2025
NON-CONSTRUCTION CONTRACT SOLICITATION NOTICE
MTA- NYCT IS NOW ADVERTISING FOR THE FOLLOWING:
SSE #: 0000505340 OPENING/DUE DATE: 5/29/2025
TYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025
SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE 
DESCRIPTION: The scope of these services requires the proposer to provide Access-A-Ride Service pursuant to the 
non-dedicated model as a Supplemental Carrier and shall dedicate Wh";news_mention;https://www.mta.info/document/171816;news;;;;"{""highlights"":[""DESCRIPTION: The scope of these services requires the proposer to provide Access-A-Ride Service pursuant to the \nnon-dedicated model as a Supplemental Carrier and shall dedicate Wheelchair Accessible Vehicles to provide the AAR \nService each day on which the Authority assigns trips to the Contractor. The MTA intends to award multiple contracts for"",""this solicitation.\nFunding: 100% Operating Goals: MBE: 15%, WBE: 15% SDVOB: 6% Est $ Range: $100M+\nContract Term: 5 years base contract + 2 option years\nResponses to this Event must be submitted electronically in the MTA Business Service Center Vendor Portal (“My"",""(X) PRE-BID CONFERENCE:\n \nLOCATION: Conference Call - Microsoft Teams\nIf you are interested in attending, email Nate Knable directly at \nnathaniel.knable@nyct.com, so that a virtual invitation for \naccess to the conference call can be sent.\n \n \nDATE:5/08/2025 TIME: 11:00 AM\n \n( ) SITE TOUR: N/A DATE: N/A TIME: N/A\nLOCATION:"",""MTA Portal”). Instructions on how to submit the proposal are included in the RFP documents or will be provided \nbefore the Event End Date. It is the Proposer’s responsibility to submit its Proposal by the Event End Date and Time. \nProposals will be regarded as timely only if they are submitted as instructed by the time of the Event End Date and \nTime."",""FOR MORE INFORMATION, PLEASE CONTACT:\nPROCUREMENT REPRESENTATIVE: Nate Knable EMAIL\nnathaniel.knable@nyct.com""],""published_date"":""2025-05-02T00:00:00.000Z""}";0.6;false;;;active;2026-02-12 06:01:22.605807+00;2026-02-12 06:01:22.605807+00
551e6bf6-5e51-44e2-952a-a8d78949868f;2fc17da0-277a-42f8-b519-ae3cd8039e11;939733ce-b034-4917-880e-87c71b3a8fcc;External Procurement Portal;Agency uses external procurement portal;portal;https://www.bidexpress.com/businesses/1462/home?agency=true;procurement_portal;;;;"{""discovered_from"":""https://www.njtransit.com/procurement""}";0.95;false;;;active;2026-02-12 06:01:40.543044+00;2026-02-12 06:01:40.543044+00
d86e8e4c-ac0b-471b-9c76-06280b6fa914;2fc17da0-277a-42f8-b519-ae3cd8039e11;939733ce-b034-4917-880e-87c71b3a8fcc;External Procurement Portal;Agency uses external procurement portal;portal;http://www.bidexpress.com/;procurement_portal;;;;"{""discovered_from"":""https://www.njtransit.com/procurement""}";0.95;false;;;active;2026-02-12 06:01:40.543044+00;2026-02-12 06:01:40.543044+00
a202c9c5-249a-45d2-8585-4cf46e2111a5;2fc17da0-277a-42f8-b519-ae3cd8039e11;939733ce-b034-4917-880e-87c71b3a8fcc;External Procurement Portal;Agency uses external procurement portal;portal;https://www.bidexpress.com/;procurement_portal;;;;"{""discovered_from"":""https://www.njtransit.com/procurement""}";0.95;false;;;active;2026-02-12 06:01:40.543044+00;2026-02-12 06:01:40.543044+00
a52db3ac-3a00-4dc3-a791-1987c8673ed4;df7a0939-59f0-4af3-b73a-9c7e311c3875;d99432b5-74cc-4ffe-bf12-ba85175d45fe;MTA-NEW YORK CITY TRANSIT;"N 
NNew York City Transit (NYCT)
DATE: 5/01/2025
NON-CONSTRUCTION CONTRACT SOLICITATION NOTICE
MTA- NYCT IS NOW ADVERTISING FOR THE FOLLOWING:
SSE #: 0000505340 OPENING/DUE DATE: 5/29/2025 
TYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025 
SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE 
DESCRIPTION: New York City Transit (""NYCT"" or the ""Authority"") provides origin-to-destination, demand responsive, 
shared ride paratransit service under the name ""Access-A-Ride""";news_mention;https://www.mta.info/document/171721;news;;;;"{""highlights"":[""ICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025 SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE DESCRIPTION: New York City Transit (\""NYCT\"" or the \""Authority\"") provides origin-to-destination, demand responsive, shared ride paratransit service under the name \""Access-A-Ride\"" for individuals with disabilities who meet defined eligibility criteria (the \""AAR Service\""). The Authority provides the AAR Service through \""dedicated\"" and ... New York City Transit (\""NYCT\"" or the \""Authority\"") provides origin-to-destination, demand responsive, shared ride paratransit""],""published_date"":""2025-05-01T00:00:00.000Z""}";0.6;false;;;active;2026-02-13 06:02:00.92094+00;2026-02-13 06:02:00.92094+00
a94802fa-18cf-4272-bc8a-539e93f0aa64;2fc17da0-277a-42f8-b519-ae3cd8039e11;4462c4df-348a-400b-85e1-bd786edeef7f;External Procurement Portal;Agency uses external procurement portal;portal;https://www.bidexpress.com/businesses/1462/home?agency=true;procurement_portal;;;;"{""discovered_from"":""http://www.njtransit.com/procurement""}";0.95;false;;;active;2026-02-15 06:01:58.260229+00;2026-02-15 06:01:58.260229+00
0bb62a07-4e6f-485f-8080-35f95850ab36;df7a0939-59f0-4af3-b73a-9c7e311c3875;d99432b5-74cc-4ffe-bf12-ba85175d45fe;MTA-NEW YORK CITY TRANSIT;"N
NNew York City Transit (NYCT)
DATE: 5/01/2025
NON-CONSTRUCTION CONTRACT SOLICITATION NOTICE
MTA- NYCT IS NOW ADVERTISING FOR THE FOLLOWING:
SSE #: 0000505340 OPENING/DUE DATE: 5/29/2025
TYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025
SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE 
DESCRIPTION: The scope of these services requires the proposer to provide Access-A-Ride Service pursuant to the 
non-dedicated model as a Supplemental Carrier and shall dedicate Wh";news_mention;https://www.mta.info/document/171816;news;;;;"{""highlights"":[""40 OPENING/DUE DATE: 5/29/2025 TYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025 SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE DESCRIPTION: The scope of these services requires the proposer to provide Access-A-Ride Service pursuant to the non-dedicated model as a Supplemental Carrier and shall dedicate Wheelchair Accessible Vehicles to provide the AAR Service each day on which the Authority assigns trips to the Contractor. The MTA intends to award multiple contracts ... MTA Portal”). Instructions on how to submit the proposal are included in the RFP documents""],""published_date"":""2025-05-02T00:00:00.000Z""}";0.6;false;;;active;2026-02-13 06:02:00.92094+00;2026-02-13 06:02:00.92094+00
bd04f59f-7b40-48b1-a8a1-cdd9ceef9a79;df7a0939-59f0-4af3-b73a-9c7e311c3875;d99432b5-74cc-4ffe-bf12-ba85175d45fe;MTA-NEW YORK CITY TRANSIT;"N 
NNew York City Transit (NYCT)
DATE: 5/01/2025
NON-CONSTRUCTION CONTRACT SOLICITATION NOTICE
MTA- NYCT IS NOW ADVERTISING FOR THE FOLLOWING:
SSE #: 0000505340 OPENING/DUE DATE: 5/29/2025 
TYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025 
SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE 
DESCRIPTION: New York City Transit (""NYCT"" or the ""Authority"") provides origin-to-destination, demand responsive, 
shared ride paratransit service under the name ""Access-A-Ride""";news_mention;https://www.mta.info/document/171721;news;;;;"{""highlights"":[""SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE DESCRIPTION: New York City Transit (\""NYCT\"" or the \""Authority\"") provides origin-to-destination, demand responsive, shared ride paratransit service under the name \""Access-A-Ride\"" for individuals with disabilities who meet defined eligibility criteria (the \""AAR Service\""). The Authority provides the AAR Service through \""dedicated\"" and ... Contract Term: 5 years base contract + 2 option years \n***See attachment for additional information*** ... New York City Transit (\""NYCT\"" or the \""Authority\"") provides origin-to-destination, demand responsive, shared ride paratransit service under""],""published_date"":""2025-05-01T00:00:00.000Z""}";0.6;false;;;active;2026-02-13 06:02:00.92094+00;2026-02-13 06:02:00.92094+00
be1e0776-c332-45b7-aace-d4e8b42bf6b8;df7a0939-59f0-4af3-b73a-9c7e311c3875;d99432b5-74cc-4ffe-bf12-ba85175d45fe;MTA-NEW YORK CITY TRANSIT;"N
NNew York City Transit (NYCT)
DATE: 5/01/2025
NON-CONSTRUCTION CONTRACT SOLICITATION NOTICE
MTA- NYCT IS NOW ADVERTISING FOR THE FOLLOWING:
SSE #: 0000505340 OPENING/DUE DATE: 5/29/2025
TYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025
SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE 
DESCRIPTION: The scope of these services requires the proposer to provide Access-A-Ride Service pursuant to the 
non-dedicated model as a Supplemental Carrier and shall dedicate Wh";news_mention;https://www.mta.info/document/171816;news;;;;"{""highlights"":[""TYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025 SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE DESCRIPTION: The scope of these services requires the proposer to provide Access-A-Ride Service pursuant to the non-dedicated model as a Supplemental Carrier and shall dedicate Wheelchair Accessible Vehicles to provide the AAR Service each day on which the Authority assigns trips to the Contractor. The MTA intends to award multiple contracts for this solicitation.\nFunding: 100% Operating Goals: MBE: 15%, WBE: 15% SDVOB: 6% Est $ Range: $100M+ Contract Term: 5 years base contract + 2 option years ... before the Event End Date. It is""],""published_date"":""2025-05-02T00:00:00.000Z""}";0.6;false;;;active;2026-02-13 06:02:00.92094+00;2026-02-13 06:02:00.92094+00
674bbce2-953d-4620-ae4c-792e7799a95a;df7a0939-59f0-4af3-b73a-9c7e311c3875;d99432b5-74cc-4ffe-bf12-ba85175d45fe;MTA-NEW YORK CITY TRANSIT;"N 
NNew York City Transit (NYCT)
DATE: 5/01/2025
NON-CONSTRUCTION CONTRACT SOLICITATION NOTICE
MTA- NYCT IS NOW ADVERTISING FOR THE FOLLOWING:
SSE #: 0000505340 OPENING/DUE DATE: 5/29/2025 
TYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025 
SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE 
DESCRIPTION: New York City Transit (""NYCT"" or the ""Authority"") provides origin-to-destination, demand responsive, 
shared ride paratransit service under the name ""Access-A-Ride""";news_mention;https://www.mta.info/document/171721;news;;;;"{""highlights"":[""ITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE DESCRIPTION: New York City Transit (\""NYCT\"" or the \""Authority\"") provides origin-to-destination, demand responsive, shared ride paratransit service under the name \""Access-A-Ride\"" for individuals with disabilities who meet defined ... Funding: 100% Operating Goals: MBE: 15%, WBE: 15% SDVOB: 6% Est $ Range: $100M+ Contract Term: 5 years base contract + 2 option years \n***See attachment for additional information*** ... New York City Transit (\""NYCT\"" or the \""Authority\"") provides origin-to-destination, demand responsive, shared ride paratransit""],""published_date"":""2025-05-01T00:00:00.000Z""}";0.6;false;;;active;2026-02-13 06:02:00.92094+00;2026-02-13 06:02:00.92094+00
842522a8-ba89-4168-9e44-1d3511fb0db7;df7a0939-59f0-4af3-b73a-9c7e311c3875;d99432b5-74cc-4ffe-bf12-ba85175d45fe;MTA-NEW YORK CITY TRANSIT;"N
NNew York City Transit (NYCT)
DATE: 5/01/2025
NON-CONSTRUCTION CONTRACT SOLICITATION NOTICE
MTA- NYCT IS NOW ADVERTISING FOR THE FOLLOWING:
SSE #: 0000505340 OPENING/DUE DATE: 5/29/2025
TYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025
SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE 
DESCRIPTION: The scope of these services requires the proposer to provide Access-A-Ride Service pursuant to the 
non-dedicated model as a Supplemental Carrier and shall dedicate Wh";news_mention;https://www.mta.info/document/171816;news;;;;"{""highlights"":["": RFP DOCUMENT AVAILABILITY DATE: 5/01/2025 SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE DESCRIPTION: The scope of these services requires the proposer to provide Access-A-Ride Service pursuant to the non-dedicated model as a Supplemental Carrier and shall dedicate Wheelchair Accessible Vehicles to provide the AAR Service each day on which the Authority assigns trips to the Contractor. The MTA intends to award multiple contracts for this solicitation.\nFunding: 100% Operating Goals: MBE: 15%, WBE: 15% SDVOB: 6% Est $ Range: $100M+ Contract Term: 5 years base contract + 2 option years ... before the Event End Date. It is the""],""published_date"":""2025-05-02T00:00:00.000Z""}";0.6;false;;;active;2026-02-13 06:02:00.92094+00;2026-02-13 06:02:00.92094+00
44259f35-ccf3-45a1-a7d5-b9e3990a48b0;2fc17da0-277a-42f8-b519-ae3cd8039e11;99daa335-8f93-47f5-9348-59e27260799b;External Procurement Portal;Agency uses external procurement portal;portal;https://www.bidexpress.com/businesses/1462/home?agency=true;procurement_portal;;;;"{""discovered_from"":""https://www.njtransit.com/procurement""}";0.95;false;;;active;2026-02-13 06:02:28.850092+00;2026-02-13 06:02:28.850092+00
349b2f73-5496-4326-9789-14c8d7c73001;2fc17da0-277a-42f8-b519-ae3cd8039e11;99daa335-8f93-47f5-9348-59e27260799b;External Procurement Portal;Agency uses external procurement portal;portal;http://www.bidexpress.com/;procurement_portal;;;;"{""discovered_from"":""https://www.njtransit.com/procurement""}";0.95;false;;;active;2026-02-13 06:02:28.850092+00;2026-02-13 06:02:28.850092+00
8454e404-c623-42cc-b1da-48884bef9e63;2fc17da0-277a-42f8-b519-ae3cd8039e11;99daa335-8f93-47f5-9348-59e27260799b;External Procurement Portal;Agency uses external procurement portal;portal;https://www.bidexpress.com/;procurement_portal;;;;"{""discovered_from"":""https://www.njtransit.com/procurement""}";0.95;false;;;active;2026-02-13 06:02:28.850092+00;2026-02-13 06:02:28.850092+00
dc437fd1-19cf-4913-b27b-4ab219ce993f;df7a0939-59f0-4af3-b73a-9c7e311c3875;bed24460-7362-4c59-817f-af57f24242a0;MTA-NEW YORK CITY TRANSIT;"N 
NNew York City Transit (NYCT)
DATE: 5/01/2025
NON-CONSTRUCTION CONTRACT SOLICITATION NOTICE
MTA- NYCT IS NOW ADVERTISING FOR THE FOLLOWING:
SSE #: 0000505340 OPENING/DUE DATE: 5/29/2025 
TYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025 
SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE 
DESCRIPTION: New York City Transit (""NYCT"" or the ""Authority"") provides origin-to-destination, demand responsive, 
shared ride paratransit service under the name ""Access-A-Ride""";news_mention;https://www.mta.info/document/171721;news;;;;"{""highlights"":[""ICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025 SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE DESCRIPTION: New York City Transit (\""NYCT\"" or the \""Authority\"") provides origin-to-destination, demand responsive, shared ride paratransit service under the name \""Access-A-Ride\"" for individuals with disabilities who meet defined eligibility criteria (the \""AAR Service\""). The Authority provides the AAR Service through \""dedicated\"" and ... New York City Transit (\""NYCT\"" or the \""Authority\"") provides origin-to-destination, demand responsive, shared ride paratransit""],""published_date"":""2025-05-01T00:00:00.000Z""}";0.6;false;;;active;2026-02-14 06:03:06.54908+00;2026-02-14 06:03:06.54908+00
d1ef0bbe-b8cb-44e2-b262-258984d650ee;df7a0939-59f0-4af3-b73a-9c7e311c3875;bed24460-7362-4c59-817f-af57f24242a0;MTA-NEW YORK CITY TRANSIT;"N
NNew York City Transit (NYCT)
DATE: 5/01/2025
NON-CONSTRUCTION CONTRACT SOLICITATION NOTICE
MTA- NYCT IS NOW ADVERTISING FOR THE FOLLOWING:
SSE #: 0000505340 OPENING/DUE DATE: 5/29/2025
TYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025
SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE 
DESCRIPTION: The scope of these services requires the proposer to provide Access-A-Ride Service pursuant to the 
non-dedicated model as a Supplemental Carrier and shall dedicate Wh";news_mention;https://www.mta.info/document/171816;news;;;;"{""highlights"":[""40 OPENING/DUE DATE: 5/29/2025 TYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025 SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE DESCRIPTION: The scope of these services requires the proposer to provide Access-A-Ride Service pursuant to the non-dedicated model as a Supplemental Carrier and shall dedicate Wheelchair Accessible Vehicles to provide the AAR Service each day on which the Authority assigns trips to the Contractor. The MTA intends to award multiple contracts ... MTA Portal”). Instructions on how to submit the proposal are included in the RFP documents""],""published_date"":""2025-05-02T00:00:00.000Z""}";0.6;false;;;active;2026-02-14 06:03:06.54908+00;2026-02-14 06:03:06.54908+00
3c1b3ba3-c7d0-43f2-b178-2ef4f3a7a9f4;df7a0939-59f0-4af3-b73a-9c7e311c3875;bed24460-7362-4c59-817f-af57f24242a0;MTA-NEW YORK CITY TRANSIT;"N 
NNew York City Transit (NYCT)
DATE: 5/01/2025
NON-CONSTRUCTION CONTRACT SOLICITATION NOTICE
MTA- NYCT IS NOW ADVERTISING FOR THE FOLLOWING:
SSE #: 0000505340 OPENING/DUE DATE: 5/29/2025 
TYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025 
SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE 
DESCRIPTION: New York City Transit (""NYCT"" or the ""Authority"") provides origin-to-destination, demand responsive, 
shared ride paratransit service under the name ""Access-A-Ride""";news_mention;https://www.mta.info/document/171721;news;;;;"{""highlights"":[""SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE DESCRIPTION: New York City Transit (\""NYCT\"" or the \""Authority\"") provides origin-to-destination, demand responsive, shared ride paratransit service under the name \""Access-A-Ride\"" for individuals with disabilities who meet defined eligibility criteria (the \""AAR Service\""). The Authority provides the AAR Service through \""dedicated\"" and ... Contract Term: 5 years base contract + 2 option years \n***See attachment for additional information*** ... New York City Transit (\""NYCT\"" or the \""Authority\"") provides origin-to-destination, demand responsive, shared ride paratransit service under""],""published_date"":""2025-05-01T00:00:00.000Z""}";0.6;false;;;active;2026-02-14 06:03:06.54908+00;2026-02-14 06:03:06.54908+00
a94aaff7-7e2f-4db0-a951-c5b9c5be351f;df7a0939-59f0-4af3-b73a-9c7e311c3875;bed24460-7362-4c59-817f-af57f24242a0;MTA-NEW YORK CITY TRANSIT;"N
NNew York City Transit (NYCT)
DATE: 5/01/2025
NON-CONSTRUCTION CONTRACT SOLICITATION NOTICE
MTA- NYCT IS NOW ADVERTISING FOR THE FOLLOWING:
SSE #: 0000505340 OPENING/DUE DATE: 5/29/2025
TYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025
SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE 
DESCRIPTION: The scope of these services requires the proposer to provide Access-A-Ride Service pursuant to the 
non-dedicated model as a Supplemental Carrier and shall dedicate Wh";news_mention;https://www.mta.info/document/171816;news;;;;"{""highlights"":[""TYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025 SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE DESCRIPTION: The scope of these services requires the proposer to provide Access-A-Ride Service pursuant to the non-dedicated model as a Supplemental Carrier and shall dedicate Wheelchair Accessible Vehicles to provide the AAR Service each day on which the Authority assigns trips to the Contractor. The MTA intends to award multiple contracts for this solicitation.\nFunding: 100% Operating Goals: MBE: 15%, WBE: 15% SDVOB: 6% Est $ Range: $100M+ Contract Term: 5 years base contract + 2 option years ... before the Event End Date. It is""],""published_date"":""2025-05-02T00:00:00.000Z""}";0.6;false;;;active;2026-02-14 06:03:06.54908+00;2026-02-14 06:03:06.54908+00
1e34b89c-29dc-431a-a05b-91db03dfef0b;df7a0939-59f0-4af3-b73a-9c7e311c3875;bed24460-7362-4c59-817f-af57f24242a0;MTA-NEW YORK CITY TRANSIT;"N 
NNew York City Transit (NYCT)
DATE: 5/01/2025
NON-CONSTRUCTION CONTRACT SOLICITATION NOTICE
MTA- NYCT IS NOW ADVERTISING FOR THE FOLLOWING:
SSE #: 0000505340 OPENING/DUE DATE: 5/29/2025 
TYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025 
SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE 
DESCRIPTION: New York City Transit (""NYCT"" or the ""Authority"") provides origin-to-destination, demand responsive, 
shared ride paratransit service under the name ""Access-A-Ride""";news_mention;https://www.mta.info/document/171721;news;;;;"{""highlights"":[""ITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE DESCRIPTION: New York City Transit (\""NYCT\"" or the \""Authority\"") provides origin-to-destination, demand responsive, shared ride paratransit service under the name \""Access-A-Ride\"" for individuals with disabilities who meet defined ... Funding: 100% Operating Goals: MBE: 15%, WBE: 15% SDVOB: 6% Est $ Range: $100M+ Contract Term: 5 years base contract + 2 option years \n***See attachment for additional information*** ... New York City Transit (\""NYCT\"" or the \""Authority\"") provides origin-to-destination, demand responsive, shared ride paratransit""],""published_date"":""2025-05-01T00:00:00.000Z""}";0.6;false;;;active;2026-02-14 06:03:06.54908+00;2026-02-14 06:03:06.54908+00
33d85d84-70a7-45c4-8224-06c40e2508b4;2fc17da0-277a-42f8-b519-ae3cd8039e11;4462c4df-348a-400b-85e1-bd786edeef7f;External Procurement Portal;Agency uses external procurement portal;portal;http://www.bidexpress.com/;procurement_portal;;;;"{""discovered_from"":""http://www.njtransit.com/procurement""}";0.95;false;;;active;2026-02-15 06:01:58.260229+00;2026-02-15 06:01:58.260229+00
